AMER3.SA,CGRA4.SA,DOHL4.SA,GGBR3.SA,GOAU4.SA
18.72079086303711,2.1229605674743652,0.8685566782951355,3.5446388721466064,5.235532283782959
19.18880844116211,2.1229605674743652,0.8685566782951355,3.5800857543945312,5.3797926902771
19.529186248779297,2.1229605674743652,0.8685566782951355,3.668701171875,5.574301242828369
20.33758544921875,2.1229605674743652,0.8685566782951355,3.739593744277954,5.665070533752441
19.912111282348633,2.1229605674743652,0.8685566782951355,3.844161033630371,5.833646774291992
19.95465850830078,2.1229605674743652,0.8685566782951355,4.023164749145508,6.068676471710205
19.809995651245117,2.1229605674743652,0.8685566782951355,4.076335906982422,6.143240451812744
19.750429153442383,2.1229605674743652,0.8685566782951355,3.987719774246216,6.078403472900391
19.571727752685547,2.1140120029449463,0.8685566782951355,3.892012596130371,5.8595805168151855
19.571727752685547,2.1140120029449463,0.8685566782951355,4.021393775939941,5.956835746765137
19.99720573425293,2.1140120029449463,0.8685566782951355,4.067472457885742,6.199970722198486
20.005714416503906,2.1140120029449463,0.8685566782951355,3.899101972579956,6.122180461883545
20.42267608642578,2.1140120029449463,0.8685566782951355,4.040887355804443,6.272794723510742
20.84815216064453,2.0692713260650635,0.8685566782951355,3.9682226181030273,6.1569390296936035
20.42267608642578,2.0692713260650635,0.8685566782951355,3.881380558013916,5.908675670623779
21.690587997436523,2.0133445262908936,0.8685566782951355,3.952272415161133,6.173489570617676
21.44381332397461,2.0133445262908936,0.8685566782951355,3.899101972579956,5.974879264831543
21.571453094482422,1.9014921188354492,0.8685566782951355,3.863656759262085,5.842473030090332
21.894811630249023,1.9014921188354492,0.8685566782951355,3.899101972579956,5.974879264831543
21.44381332397461,1.9014921188354492,0.8685566782951355,3.8370730876922607,5.844126224517822
21.996925354003906,1.9014921188354492,0.8685566782951355,3.828209161758423,5.753095626831055
21.699098587036133,1.9014921188354492,0.8685566782951355,3.828209161758423,5.855711936950684
21.86928367614746,1.9014921188354492,0.8685566782951355,3.874291181564331,5.974879264831543
21.792699813842773,1.9014921188354492,0.8685566782951355,3.8973302841186523,5.973223686218262
21.784189224243164,1.8992555141448975,0.8685566782951355,4.067472457885742,6.247966766357422
21.528907775878906,1.8992555141448975,0.8685566782951355,4.218120098114014,6.37209939956665
22.643644332885742,1.8992555141448975,0.7716060876846313,4.253566265106201,6.52105712890625
22.975513458251953,1.8992555141448975,0.7716060876846313,4.280151844024658,6.454853534698486
23.400983810424805,1.8992555141448975,0.7716060876846313,4.374086380004883,6.575672626495361
22.890417098999023,1.8992555141448975,0.7716060876846313,4.333320617675781,6.497889995574951
22.124568939208984,1.8992555141448975,0.7716060876846313,4.333320617675781,6.466438293457031
21.911828994750977,1.8992555141448975,0.7716060876846313,4.3209147453308105,6.53761100769043
21.911828994750977,1.8992555141448975,0.7716060876846313,4.4113030433654785,6.630293846130371
23.49458885192871,1.8768848180770874,0.7716060876846313,4.563722610473633,6.795803546905518
22.79681396484375,1.8768848180770874,0.7716060876846313,4.608031272888184,6.8851752281188965
22.975513458251953,1.8768848180770874,0.7716060876846313,4.616891860961914,6.75277042388916
24.158327102661133,1.8768848180770874,0.7716060876846313,4.7391815185546875,7.072203159332275
23.81794548034668,1.8768848180770874,0.7716060876846313,4.652338981628418,7.01593017578125
23.826459884643555,1.8735291957855225,0.7716060876846313,4.678922653198242,7.067239761352539
24.67740249633789,1.8735291957855225,0.7716060876846313,4.608031272888184,6.871938228607178
24.46466636657715,1.8735291957855225,0.7716060876846313,4.570812702178955,6.767667770385742
23.86900520324707,1.8735291957855225,0.7716060876846313,4.590308666229248,6.88021183013916
23.826459884643555,1.8735291957855225,0.7716060876846313,4.540682792663574,6.898420810699463
24.67740249633789,1.789640188217163,0.7716060876846313,4.643477916717529,7.050686836242676
25.52834701538086,1.789640188217163,0.7716060876846313,4.625754356384277,7.113580703735352
26.974952697753906,1.789640188217163,0.7716060876846313,4.56195068359375,6.931520462036133
25.86872673034668,1.789640188217163,0.7716060876846313,4.4307990074157715,6.587263107299805
25.86872673034668,1.800825595855713,0.7716060876846313,4.34218168258667,6.4383063316345215
27.647201538085938,1.9014921188354492,0.7716060876846313,4.386491298675537,6.703118324279785
26.37929344177246,2.0133445262908936,0.7716060876846313,4.395350456237793,6.636916160583496
26.12401008605957,2.2258644104003906,0.7716060876846313,4.395350456237793,6.744494915008545
25.78363037109375,2.2258644104003906,0.7716060876846313,4.216347694396973,6.587263107299805
25.52834701538086,2.0692713260650635,0.7716060876846313,4.216347694396973,6.4465789794921875
25.86021614074707,2.2370500564575195,0.7716060876846313,4.214575290679932,6.4383063316345215
25.358158111572266,2.2370500564575195,0.7716060876846313,4.156088829040527,6.075838565826416
25.358158111572266,2.2370500564575195,0.7716060876846313,4.056838512420654,6.041078567504883
26.038911819458008,2.2370500564575195,0.7716060876846313,3.81048583984375,5.94177770614624
26.37929344177246,2.2370500564575195,0.7716060876846313,3.9699952602386475,6.15363073348999
26.166555404663086,2.2370500564575195,0.7716060876846313,4.074563026428223,6.286032676696777
26.141029357910156,2.2370500564575195,0.7716060876846313,4.111780166625977,6.289347171783447
25.52834701538086,2.2370500564575195,0.7716060876846313,4.129504203796387,6.319139003753662
25.52834701538086,2.2370500564575195,0.7716060876846313,4.074563026428223,6.218178749084473
26.158048629760742,2.2370500564575195,0.7716060876846313,4.08873987197876,6.338997840881348
26.209102630615234,2.2370500564575195,0.7716060876846313,4.156088829040527,6.670017242431641
27.9960880279541,2.2370500564575195,0.7716060876846313,4.32445764541626,6.868628978729248
28.421560287475586,2.2370500564575195,0.7716060876846313,4.4307990074157715,6.918280124664307
28.761938095092773,2.2370500564575195,0.7716060876846313,4.347499847412109,6.802423477172852
28.932126998901367,2.2370500564575195,0.7716060876846313,4.471561908721924,6.901727199554443
28.506656646728516,2.2370500564575195,0.7716060876846313,4.455610275268555,6.790838718414307
28.761938095092773,2.2370500564575195,0.7366239428520203,4.420165538787842,6.784221649169922
28.293920516967773,2.2370500564575195,0.7366239428520203,4.427253246307373,6.9348320960998535
27.272783279418945,2.2370500564575195,0.70464026927948,4.4307990074157715,6.835524559020996
27.74080467224121,2.2370500564575195,0.70464026927948,4.4307990074157715,6.711394786834717
28.081180572509766,2.2370500564575195,0.70464026927948,4.4307990074157715,6.703118324279785
28.251371383666992,2.2370500564575195,0.70464026927948,4.510552883148193,7.065583229064941
28.251371383666992,2.2370500564575195,0.70464026927948,4.5459980964660645,7.058961391448975
28.081180572509766,2.2370500564575195,0.70464026927948,4.517642498016357,7.058963298797607
28.081180572509766,2.2370500564575195,0.70464026927948,4.45738410949707,7.067386150360107
28.16627311706543,2.2370500564575195,0.70464026927948,4.501692771911621,7.16510009765625
29.272504806518555,2.2370500564575195,0.70464026927948,4.554860591888428,7.2257513999938965
30.770166397094727,2.2370500564575195,0.70464026927948,4.5459980964660645,7.224066257476807
30.608488082885742,2.2370500564575195,0.70464026927948,4.533592700958252,7.016842365264893
30.463829040527344,2.2370500564575195,0.70464026927948,4.537137031555176,7.042117118835449
31.467941284179688,2.2370500564575195,0.70464026927948,4.623981475830078,7.143199443817139
32.335906982421875,2.2370500564575195,0.70464026927948,4.7143683433532715,7.269551753997803
33.425113677978516,2.2370500564575195,0.70464026927948,4.723230838775635,7.269551753997803
34.63346481323242,2.2370500564575195,0.6976437568664551,4.723230838775635,7.294823169708252
36.40342330932617,2.2370500564575195,0.6976437568664551,5.00325870513916,7.744647026062012
36.165157318115234,2.2370500564575195,0.6976437568664551,5.013891696929932,7.7277960777282715
36.32683563232422,2.2370500564575195,0.6976437568664551,5.044020175933838,7.795183181762695
37.44158172607422,2.348902702331543,0.6976437568664551,5.107824325561523,7.916483402252197
38.249969482421875,2.348902702331543,0.6976437568664551,5.031615257263184,7.8642578125
39.39875030517578,2.2370500564575195,0.6976437568664551,5.067061901092529,7.892899036407471
39.01582717895508,2.2370500564575195,0.6976437568664551,5.148587703704834,8.101802825927734
37.44158172607422,2.2370500564575195,0.6976437568664551,5.033388614654541,7.901320934295654
36.59063720703125,2.2370500564575195,0.6976437568664551,5.171627044677734,8.05294418334961
36.03751754760742,2.2370500564575195,0.6976437568664551,5.137954235076904,7.884476661682129
36.420448303222656,2.3477840423583984,0.6976437568664551,5.100735664367676,7.89121150970459
36.76082229614258,2.348902702331543,0.6976437568664551,5.120230674743652,8.078217506408691
35.73968505859375,2.348902702331543,0.6976437568664551,5.224797248840332,8.167506217956543
34.46326446533203,2.348902702331543,0.6976437568664551,5.308096885681152,8.170877456665039
35.82478332519531,2.0133445262908936,0.6976437568664551,5.281512260437012,8.086639404296875
34.97383499145508,2.0133445262908936,0.6976437568664551,5.32581901550293,8.16919231414795
34.80364990234375,2.0133445262908936,0.6976437568664551,5.316958904266357,7.94343900680542
35.314212799072266,2.0133445262908936,0.7011421322822571,5.260244369506836,8.170877456665039
35.73968505859375,2.0133445262908936,0.7011421322822571,5.230113983154297,8.061367988586426
34.888736724853516,2.0245296955108643,0.7011421322822571,5.453425884246826,8.37304401397705
36.054542541503906,2.1251978874206543,0.7011421322822571,5.581035137176514,8.420214653015137
35.73968505859375,2.1251978874206543,0.7011421322822571,5.458742141723633,8.221417427062988
35.65459060668945,1.9026110172271729,0.7011421322822571,5.614706993103027,8.403365135192871
35.65459060668945,1.9585374593734741,0.7011421322822571,5.634201526641846,8.423583984375
36.582122802734375,1.9585374593734741,0.7011421322822571,5.511913299560547,8.238266944885254
38.12232971191406,2.0133445262908936,0.7011421322822571,5.57749080657959,8.396628379821777
38.26699447631836,2.0133445262908936,0.7011421322822571,5.581035137176514,8.37304401397705
39.126441955566406,2.0133445262908936,0.7011421322822571,5.582805633544922,8.440431594848633
41.27083206176758,2.0133445262908936,0.7011421322822571,5.565083026885986,8.524665832519531
39.90931701660156,2.0692713260650635,0.7011421322822571,5.494189262390137,8.45727825164795
39.14345932006836,2.0692713260650635,0.7011421322822571,5.432160377502441,8.265222549438477
39.568939208984375,2.2370500564575195,0.6671592593193054,5.549133777618408,8.676292419433594
40.24969482421875,2.2370500564575195,0.5387250185012817,5.653698444366455,8.398310661315918
39.64552688598633,2.2370500564575195,0.5387250185012817,5.740540981292725,8.44885540008545
39.90081024169922,2.2370500564575195,0.5387250185012817,5.901823997497559,8.836337089538574
39.90081024169922,2.2370500564575195,0.5387250185012817,5.901823997497559,8.836337089538574
41.44101333618164,2.2370500564575195,0.41678720712661743,6.211978912353516,9.265939712524414
43.142906188964844,2.2370500564575195,0.41678720712661743,6.539859771728516,9.500120162963867
44.20658874511719,2.4048287868499756,0.41678720712661743,6.585941314697266,9.687121391296387
44.16403579711914,2.4048287868499756,0.41678720712661743,6.662149906158447,9.680380821228027
43.22800064086914,2.348902702331543,0.41678720712661743,6.750762462615967,9.853904724121094
42.249420166015625,2.348902702331543,0.41678720712661743,6.433520317077637,9.348492622375488
41.27083206176758,2.382457971572876,0.41678720712661743,6.383894920349121,9.501805305480957
40.84535217285156,2.4048287868499756,0.41678720712661743,6.422885417938232,9.527076721191406
39.48384094238281,2.4607551097869873,0.41678720712661743,6.25628662109375,9.1648588180542
39.99441146850586,2.4607551097869873,0.41678720712661743,6.281099796295166,9.198554039001465
42.53873825073242,2.4607551097869873,0.41678720712661743,6.291734218597412,9.265939712524414
43.18545150756836,2.4607551097869873,0.41678720712661743,6.25628662109375,9.181707382202148
44.24913787841797,2.4607551097869873,0.41678720712661743,6.096780300140381,8.794222831726074
45.10007858276367,2.4607551097869873,0.41678720712661743,6.25628662109375,8.98796272277832
48.46131134033203,2.4607551097869873,0.41678720712661743,6.557580947875977,9.434414863586426
49.43989944458008,2.4607551097869873,0.41678720712661743,6.557580947875977,9.735977172851562
50.03556442260742,2.7974307537078857,0.41678720712661743,6.63733434677124,9.805048942565918
49.77177047729492,2.7963130474090576,0.41678720712661743,6.796846866607666,10.024986267089844
49.35480499267578,2.7963130474090576,0.41678720712661743,6.803934097290039,9.97213077545166
45.951026916503906,2.7963130474090576,0.41678720712661743,6.858877182006836,10.023283958435059
44.67460632324219,2.7963130474090576,0.41678720712661743,6.858877182006836,10.055680274963379
44.67460632324219,2.7963130474090576,0.41678720712661743,6.873054504394531,10.100004196166992
44.67460632324219,2.7963130474090576,0.41678720712661743,6.873054504394531,10.100004196166992
44.67460632324219,2.7963130474090576,0.41678720712661743,6.873054504394531,10.100004196166992
45.73828887939453,2.7963130474090576,0.41678720712661743,7.060921669006348,10.468268394470215
46.37649917602539,2.7963130474090576,0.503243088722229,7.266510486602783,10.841651916503906
45.951026916503906,2.7985494136810303,0.503243088722229,7.319678783416748,10.877453804016113
43.46626663208008,2.842172145843506,0.503243088722229,7.317906856536865,10.570566177368164
41.909034729003906,2.842172145843506,0.503243088722229,7.000661849975586,10.400074005126953
40.930442810058594,2.8410532474517822,0.503243088722229,7.018386363983154,10.357444763183594
42.547245025634766,2.7963130474090576,0.503243088722229,6.9474921226501465,10.059083938598633
44.1555290222168,2.9081649780273438,0.5037428140640259,6.9031853675842285,10.07613468170166
43.82365798950195,2.9081649780273438,0.5037428140640259,6.9474921226501465,10.11023235321045
42.547245025634766,2.9081649780273438,0.49974486231803894,6.894321918487549,10.186954498291016
42.96421432495117,2.9081649780273438,0.49974486231803894,7.124724388122559,10.476792335510254
43.4832878112793,2.9081649780273438,0.49974486231803894,7.044971466064453,10.451216697692871
42.80252456665039,2.9081649780273438,0.49974486231803894,7.133583068847656,10.485318183898926
42.30897521972656,2.9081649780273438,0.49974486231803894,7.0024333000183105,10.348920822143555
42.13028335571289,2.9081649780273438,0.49974486231803894,6.717094421386719,10.082953453063965
43.27054977416992,2.9081649780273438,0.49974486231803894,6.823431015014648,10.29777717590332
43.36415100097656,2.9081649780273438,0.49974486231803894,6.787983417510986,10.263676643371582
45.278785705566406,2.885793924331665,0.49974486231803894,6.912046432495117,10.37449836730957
45.185176849365234,2.885793924331665,0.49974486231803894,6.864193916320801,10.29777717590332
44.76821517944336,2.885793924331665,0.49974486231803894,6.557580947875977,9.973840713500977
44.46187210083008,2.885793924331665,0.49974486231803894,6.770260334014893,10.059083938598633
44.66609573364258,2.7963130474090576,0.49974486231803894,6.699368953704834,10.042037010192871
47.61037063598633,2.8533573150634766,0.49974486231803894,6.734813213348389,10.059083938598633
48.84423828125,2.920469284057617,0.49974486231803894,6.764944553375244,10.323349952697754
49.35480499267578,2.920469284057617,0.49974486231803894,7.089277744293213,10.502361297607422
49.35480499267578,2.920469284057617,0.49974486231803894,7.11586332321167,10.621710777282715
49.363311767578125,3.0211360454559326,0.6246811747550964,7.165488243103027,10.638760566711426
48.588958740234375,3.0200178623199463,0.6246811747550964,6.982938289642334,10.715485572814941
47.73801040649414,3.0200178623199463,0.6246811747550964,7.036106586456299,10.637057304382324
46.71687698364258,2.909283399581909,0.6246811747550964,7.089277744293213,10.65580940246582
45.951026916503906,2.9081649780273438,0.6246811747550964,7.089277744293213,10.911550521850586
46.9721565246582,2.9081649780273438,0.6246811747550964,7.175236225128174,10.917520523071289
46.9721565246582,2.9081649780273438,0.6246811747550964,7.175236225128174,10.917520523071289
45.73828887939453,2.9081649780273438,0.6246811747550964,7.4171576499938965,11.096540451049805
45.823387145996094,3.0200178623199463,0.6246811747550964,7.449058532714844,11.07352352142334
45.48300552368164,3.0759434700012207,0.6246811747550964,7.457035064697266,11.047943115234375
45.908477783203125,3.0759434700012207,0.6246811747550964,7.310817241668701,10.843353271484375
45.908477783203125,3.0759434700012207,0.6246811747550964,7.310817241668701,10.843353271484375
47.440181732177734,3.0759434700012207,0.6246811747550964,7.2044758796691895,10.907288551330566
48.16348648071289,3.0200178623199463,0.6246811747550964,7.321450710296631,10.996797561645508
48.46131134033203,3.080418109893799,0.6246811747550964,7.430448532104492,11.07352352142334
47.14235305786133,3.080418109893799,0.6246811747550964,7.177894115447998,10.922635078430176
48.07838821411133,3.0759434700012207,0.6246811747550964,7.390573978424072,10.96866512298584
48.07838821411133,3.0759434700012207,0.6246811747550964,7.390573978424072,10.96866512298584
47.269989013671875,3.0759434700012207,0.6246811747550964,7.629835605621338,11.201385498046875
46.80196762084961,3.0759434700012207,0.6246811747550964,7.363988876342773,10.715485572814941
44.67460632324219,3.0759434700012207,0.6246811747550964,7.35069465637207,10.505776405334473
45.27027130126953,3.0759434700012207,0.6246811747550964,7.377279758453369,10.408596992492676
46.80196762084961,3.0759434700012207,0.6246811747550964,7.547420978546143,10.677125930786133
46.793460845947266,3.0759434700012207,0.6246811747550964,7.547420978546143,10.677125930786133
45.951026916503906,3.0759434700012207,0.6246811747550964,7.709587574005127,10.894501686096191
45.10007858276367,3.0759434700012207,0.6246811747550964,7.65376091003418,10.960996627807617
42.547245025634766,3.0748255252838135,0.6246811747550964,7.629835605621338,10.741059303283691
40.84535217285156,3.0748255252838135,0.6246811747550964,7.629835605621338,10.746170997619629
40.6751708984375,3.0748255252838135,0.6246811747550964,7.177894115447998,10.399188995361328
39.14345932006836,3.0759434700012207,0.6246811747550964,7.151307106018066,10.280076026916504
37.87556076049805,2.9081649780273438,0.6246811747550964,6.882801532745361,9.723343849182129
37.86704635620117,2.9081649780273438,0.6246811747550964,6.832292556762695,9.738879203796387
34.44625473022461,3.0759434700012207,0.6246811747550964,6.632905006408691,9.334931373596191
35.39930725097656,3.0759434700012207,0.6246811747550964,6.632905006408691,9.334931373596191
33.61232376098633,3.0759434700012207,0.6246811747550964,6.7153167724609375,9.415202140808105
37.34797286987305,3.0759434700012207,0.6246811747550964,6.725954532623291,9.114825248718262
40.41987991333008,3.0759434700012207,0.6246811747550964,7.068896770477295,9.969340324401855
40.17311096191406,3.0748255252838135,0.479255348443985,7.2044758796691895,10.43543815612793
39.13495635986328,3.0748255252838135,0.479255348443985,7.2044758796691895,10.43543815612793
39.9688835144043,3.059166193008423,0.479255348443985,7.068896770477295,9.946038246154785
38.76905059814453,3.059166193008423,0.479255348443985,7.337403297424316,10.280076026916504
37.86704635620117,3.059166193008423,0.479255348443985,7.228403091430664,10.590805053710938
37.0161018371582,3.0748255252838135,0.479255348443985,7.217772483825684,10.603753089904785
37.08418273925781,3.0748255252838135,0.479255348443985,6.991799831390381,10.357755661010742
35.161048889160156,3.0748255252838135,0.479255348443985,7.044971466064453,10.186853408813477
33.61232376098633,3.0748255252838135,0.479255348443985,6.64619779586792,9.762187957763672
34.03779983520508,3.0737063884735107,0.479255348443985,6.88546085357666,9.917547225952148
33.19536590576172,3.0737063884735107,0.479255348443985,6.912046432495117,9.839869499206543
30.03835678100586,3.0737063884735107,0.479255348443985,6.4601054191589355,9.321982383728027
33.1783447265625,3.0748255252838135,0.479255348443985,6.380349159240723,9.28314208984375
33.1783447265625,3.0748255252838135,0.479255348443985,6.380349159240723,9.28314208984375
37.0161018371582,3.014425039291382,0.479255348443985,6.247424125671387,9.011248588562012
35.22911834716797,3.014425039291382,0.479255348443985,6.587712287902832,9.296086311340332
34.80364990234375,3.0748255252838135,0.479255348443985,6.380349159240723,9.296086311340332
36.59063720703125,2.9081649780273438,0.479255348443985,6.313886642456055,9.140719413757324
37.101200103759766,3.0703516006469727,0.479255348443985,6.566440105438232,9.451451301574707
36.88846206665039,3.0703516006469727,0.479255348443985,6.632905006408691,9.321982383728027
37.0161018371582,3.0703516006469727,0.479255348443985,6.5930280685424805,9.5576171875
35.484405517578125,3.0703516006469727,0.479255348443985,6.5930280685424805,9.5576171875
34.71855163574219,3.0703516006469727,0.479255348443985,6.712658882141113,9.59386920928955
36.59063720703125,3.0200178623199463,0.479255348443985,6.776464462280273,9.69744873046875
