Open,High,Low,Close,Adj Close,Volume,retorno,VWAP,ipca,cdi
366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,0.02537728010287066,372.44298179612065,0.51,0.00041743000000000005
376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,25442200,-0.004120469378375846,372.4823440001325,0.51,0.00041743000000000005
376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,-0.01859073972939984,372.4420037655234,0.51,0.00041743000000000005
370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8748030,0.0035291102092429583,372.4292746300209,0.51,0.00041743000000000005
369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,0.018332505458648285,372.47709277840426,0.51,0.00041636
378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,0.0031689130085912343,372.56728379955484,0.78,0.00041636
379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,12364100,0.005458232411423403,372.6220006564855,0.78,0.00041636
381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,375.010009765625,13340100,-0.01653486654186942,372.6380086830195,0.78,0.00041743000000000005
375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,-0.014415630832770754,372.616017262514,0.78,0.00043526000000000003
369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,0.019615588368569137,372.6478731275038,0.78,0.00043526000000000003
374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,361.90899658203125,18898700,-0.03515377329945624,372.5640163290529,0.78,0.00043526000000000003
361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,-0.026774693453109233,372.2428403701043,0.78,0.00043455
352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,-0.016620352688625162,372.0405472825538,0.78,0.00043455
344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,32431300,0.011955659045429279,371.7132632435197,0.78,0.00043526000000000003
350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,0.0058086884536090455,371.56183040993676,0.78,0.00043526000000000003
351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,-0.017879452125651896,371.11368952096524,0.78,0.00043526000000000003
345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,-0.05294123105105797,370.5020923859772,0.78,0.00043526000000000003
326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,-0.02227715381526163,369.65912899871415,0.78,0.00043526000000000003
319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,-0.026205859280311383,368.6667442481692,0.78,0.00043526000000000003
311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,0.020703512722289208,368.14568279153514,0.78,0.00043526000000000003
321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100,0.034418702333968154,367.16963185493773,0.78,0.00043526000000000003
332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,334.5719909667969,16574200,0.00809315472578076,366.94438690947914,0.78,0.00043455
334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300,-0.0359802814036525,366.6667019939241,0.78,0.00043455
319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500,0.027949191706237997,366.21308728632,0.78,0.00043455
317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500,-0.014402390775512863,365.4083301211961,0.78,0.00043526000000000003
312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,310.73699951171875,12528300,-0.006182281104684106,365.13344321985716,0.78,0.00043455
310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900,0.030430858466170996,364.8833687398774,0.78,0.00043455
314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650,0.0024917184690256278,364.5665837181823,1.24,0.00043455
265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,0.03890683553533014,359.9309701064432,1.24,0.00043455
274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,0.04268162514326268,359.2907385536475,1.24,0.00043455
286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,0.028470732229305185,358.69303092759185,1.24,0.00043455
294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,-0.03733137995621494,358.1399816352954,1.24,0.00043455
282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,0.024912706601556422,357.677434103134,1.24,0.00043455
266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,0.00804030075540374,356.0174575933559,1.24,0.00043455
267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,225.86099243164062,72843904,-0.1565930750498653,352.70955770559516,1.24,0.00043455
223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,-0.21144862196566871,346.95743829146477,1.24,0.00043455
176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,0.17821708719158869,343.2759964851484,1.24,0.00043455
209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,-0.00832520380537527,341.59193193405,1.24,0.00043455
211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300,0.021498570488300173,338.5332901011633,1.24,0.00043455
212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,-0.016503647079460282,337.5711979854756,1.24,0.00043455
211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,226.89700317382812,29924600,0.0737382606648691,336.5395309372526,1.24,0.00043455
227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,233.406005859375,33544600,0.028687036825075563,335.47300165471177,1.24,0.00045301
233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,232.87899780273438,24621700,-0.0022579027249116645,334.7001319749061,1.24,0.00045264999999999997
254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,273.4729919433594,106794000,0.07786199419605744,331.3768271231174,1.24,0.00045264999999999997
273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,263.4750061035156,44399000,-0.03655931713327831,330.5100017372372,1.24,0.00045264999999999997
263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,233.9149932861328,44352200,-0.11219285371519871,329.29369369286616,1.24,0.00045264999999999997
233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,233.51300048828125,32213400,-0.001718542245643162,328.42566425302294,1.24,0.00045264999999999997
232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,226.4250030517578,26605200,-0.03035375941254781,327.66787074631844,1.24,0.00045264999999999997
226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,238.22900390625,30612100,0.04959644263664864,325.41797233977076,1.22,0.00045264999999999997
237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,227.26800537109375,40783700,-0.046010344481269505,324.3375596441681,1.22,0.00045301
227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,226.85299682617188,26594300,-0.001826075536872085,323.64280558505675,1.22,0.00045301
227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,217.11099243164062,22516400,-0.042944129153365984,323.00384761097735,1.22,0.00045301
216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,222.26600646972656,24435300,0.023743680503459652,322.35238920934694,1.22,0.00045301
223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,220.11000061035156,27791300,-0.01477987715627238,320.6407137911667,1.22,0.00045301
220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,219.83900451660156,21115100,-0.0012311848303054873,320.09018810886,1.22,0.00045301
219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,219.18499755859375,17201900,-0.0029749359511789253,319.6432180374149,1.22,0.00045301
219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,221.76400756835938,15206200,0.011766361924821833,319.2614474825209,1.22,0.00045301
221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,235.427001953125,42744400,0.061610513511999754,318.3522519601214,1.22,0.00045301
243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,236.3260040283203,25200800,-0.02990023629482208,314.9003966678064,1.22,0.00045301
236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,240.2830047607422,18270500,0.016743822791281504,314.5716234087138,1.22,0.00045301
240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,243.7790069580078,23876700,0.014549519225243168,314.1663251755573,1.22,0.00045301
235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,238.89199829101562,16400000,0.012352870086102197,313.309029242505,1.22,0.00045301
238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,238.73500061035156,14200400,-0.0006571910394118641,313.05885099541786,1.22,0.00045301
238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,237.47000122070312,11496200,-0.005298759655745222,312.8541143878092,1.22,0.00045301
237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,236.42599487304688,13619400,-0.00439637150919947,312.6096569386852,1.22,0.00045301
236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,253.8280029296875,44013900,0.07360446158209011,312.0082649320402,1.22,0.00045301
260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,275.6700134277344,40465700,0.059446191131697246,311.1907247791341,1.32,0.00045301
275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,281.7019958496094,50461300,0.02188116997881684,310.8549852896242,1.32,0.00045301
281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,273.0920104980469,41383000,-0.030564161697168357,310.5056520672356,1.32,0.00045301
272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,276.1780090332031,41302400,0.011300215372570532,310.19161587976294,1.32,0.00047103
275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,272.7229919433594,28918900,-0.012510109338315867,309.95314409447406,1.32,0.00047103
274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,289.60699462890625,59178200,0.0555960201254011,309.3952396563508,1.32,0.00047103
289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,291.760009765625,67770800,0.007434264975117566,309.1415223897094,1.32,0.00047103
291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,296.3789978027344,33963900,0.01583146381445455,309.0501614956031,1.32,0.00047103
296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,294.35400390625,32585200,-0.006832447344437664,308.94991761421977,1.32,0.00047103
294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,285.3370056152344,31421500,-0.03063317696159995,308.7956186793555,1.32,0.00047103
285.68499755859375,294.11199951171875,285.68499755859375,290.5929870605469,290.5929870605469,21516100,0.014665098695448187,308.5348961083059,1.32,0.00047103
290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,285.5050048828125,21497200,-0.01750896409855296,308.43357312621094,1.32,0.00047103
285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,256.29901123046875,57008000,-0.10229590778743636,307.8323190900044,1.32,0.00047103
255.8800048828125,264.2439880371094,248.63600158691406,260.9280090332031,260.9280090332031,52732000,0.018060927275961758,307.3372394329365,1.32,0.00047103
260.95599365234375,264.8479919433594,259.1619873046875,261.7489929199219,261.7489929199219,18456700,0.003146399996537985,307.16943882396504,1.32,0.00047103
267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,266.739990234375,22811900,-0.004552923046751367,306.68590901723064,1.32,0.00047138
266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,245.59500122070312,40073700,-0.07927191192851335,306.2070825964591,1.32,0.00047138
247.4720001220703,249.19000244140625,236.51499938964844,246.19700622558594,246.19700622558594,35866900,0.0024512103336411517,305.7890365612238,1.32,0.00047138
246.2760009765625,254.35400390625,244.90499877929688,248.53199768066406,248.53199768066406,25730000,0.00948423984058766,305.50432191345686,1.32,0.00047138
248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,247.0290069580078,17274900,-0.006047473712368467,305.30974927981885,1.32,0.00047138
242.87899780273438,249.24200439453125,239.21400451660156,247.5260009765625,247.5260009765625,23009600,0.019830019780040065,304.63763348605806,1.32,0.00047103
247.45399475097656,248.72999572753906,242.73899841308594,244.2239990234375,244.2239990234375,22672000,-0.013340020604290626,304.37797920947196,1.32,0.00047103
244.22300720214844,247.54100036621094,241.16000366210938,247.27200317382812,247.27200317382812,22877200,0.012480362956050595,304.13138906374877,0.71,0.00047103
247.08900451660156,254.46099853515625,245.41600036621094,253.0050048828125,253.0050048828125,26272600,0.023185001275515038,303.879104268369,0.71,0.00047103
260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,255.49200439453125,20034200,-0.0195933495525088,303.2135191569354,0.71,0.00047103
255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,253.17999267578125,18467400,-0.009049252731916368,303.0429792777221,0.71,0.00047103
253.06399536132812,253.8470001220703,244.21499633789062,245.02200317382812,245.02200317382812,30086400,-0.03222209391719244,302.7225668431209,0.71,0.00047103
244.75100708007812,246.1179962158203,239.39999389648438,243.67599487304688,243.67599487304688,21643500,-0.005493418074075329,302.488922968152,0.71,0.00047103
243.69400024414062,243.69400024414062,232.77099609375,236.07200622558594,236.07200622558594,28882000,-0.031205325134396444,302.140063096728,0.71,0.00047103
235.9499969482422,236.93499755859375,221.99600219726562,224.58700561523438,224.58700561523438,31181800,-0.04897669844835306,301.3648554014035,0.71,0.00047103
224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,219.15899658203125,31719000,-0.024168847250684022,300.898423827926,0.71,0.00047103
219.072998046875,223.83299255371094,218.6490020751953,223.83299255371094,223.83299255371094,22562000,0.02132696373215137,300.58864364070035,0.71,0.00047103
223.91700744628906,229.6719970703125,223.91700744628906,228.572998046875,228.572998046875,24805400,0.02117652737018494,300.2717785221969,0.71,0.00047103
228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,222.8820037841797,20429800,-0.0248979289387814,299.99234527224087,0.71,0.00047103
222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007812,224.62600708007812,18364700,0.00910153154093063,299.3720838382673,0.71,0.00047103
235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,234.17599487304688,23847900,-0.004645755847049293,298.823530712059,0.71,0.00047103
234.05299377441406,236.47500610351562,233.19900512695312,236.46200561523438,236.46200561523438,17036000,0.00976193458012986,298.63941624268404,0.71,0.00047103
235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109375,231.26800537109375,21448700,-0.021965474878836044,298.3899172167073,0.71,0.00047103
219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,229.28599548339844,38574000,0.04491638853663882,297.3758317608526,0.71,0.00047138
228.968994140625,229.4949951171875,223.06900024414062,225.85499572753906,225.85499572753906,21469200,-0.014963843511793584,297.11534288561523,0.71,0.00047173
225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,225.80799865722656,18936500,-0.00020808514844272707,296.8870029973657,0.71,0.00047173
225.6929931640625,239.56300354003906,224.9929962158203,236.14500427246094,236.14500427246094,33818600,0.04577785409154522,296.5416080713684,0.71,0.00048897
240.3560028076172,242.63800048828125,237.80999755859375,239.01800537109375,239.01800537109375,21223400,-0.0055750019902105485,295.8362604985497,0.74,0.00048897
238.8520050048828,239.20399475097656,232.0540008544922,236.12100219726562,236.12100219726562,23929100,-0.012120439082948242,295.59977701256423,0.74,0.00048967
236.24899291992188,236.45399475097656,229.2310028076172,229.78199768066406,229.78199768066406,29587200,-0.026846423899665184,295.27906526919145,0.74,0.00048967
229.66200256347656,239.10499572753906,228.572998046875,237.33399963378906,237.33399963378906,29064400,0.032865942629762834,295.0030254420161,0.74,0.00048967
237.20399475097656,246.27499389648438,236.2740020751953,243.86300659179688,243.86300659179688,27445500,0.02750978354589817,294.77400371988693,0.74,0.00048967
240.2989959716797,244.27000427246094,239.37600708007812,242.1580047607422,242.1580047607422,20892300,0.00774877430770915,294.29452057540163,0.74,0.00048967
242.14500427246094,242.88099670410156,240.0989990234375,241.11199951171875,241.11199951171875,19282600,-0.004319515475265434,294.1292111328943,0.74,0.00048967
241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,236.3769989013672,27180100,-0.019638179020291524,293.87727865623367,0.74,0.00048967
236.21400451660156,237.7989959716797,234.0570068359375,236.9290008544922,236.9290008544922,24413700,0.002335260857404098,293.65500893381756,0.74,0.00048967
236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753906,237.60499572753906,16329400,0.0028531537743750057,293.5090671084225,0.74,0.00048967
236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,233.1280059814453,16780300,-0.015515054523934979,293.1476546625118,0.74,0.00048967
233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558594,231.94700622558594,14241900,-0.005065885374378243,293.0098429712741,0.74,0.00048967
231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109375,234.01800537109375,15499400,0.008928759974998757,292.865629468111,0.74,0.00048967
234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,235.343994140625,15108900,0.005666182682946053,292.7288787941715,0.74,0.00048967
235.3209991455078,240.968994140625,235.05999755859375,240.34800720214844,240.34800720214844,27003000,0.021262548380705182,292.50725888499863,0.74,0.00048967
240.927001953125,241.02099609375,236.63699340820312,237.11000061035156,237.11000061035156,14423900,-0.015949177941797066,292.1685175794961,0.74,0.00048967
237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,237.11599731445312,16425000,2.5290810535816277e-05,292.02809151223215,0.74,0.00048967
237.06500244140625,238.63600158691406,236.69500732421875,237.2830047607422,237.2830047607422,18837000,0.0007043280427325715,291.86841044383607,0.74,0.00048967
237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,237.4080047607422,13829600,0.0005267971051110543,291.75203589427133,0.74,0.00048967
237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,237.0959930419922,14805000,-0.0013142426223767822,291.6272912896507,0.74,0.00048967
230.23300170898438,231.71299743652344,221.29600524902344,222.92599487304688,222.92599487304688,26090500,-0.03155657279341828,291.0893263517912,0.79,0.00048967
222.8939971923828,226.41600036621094,222.41900634765625,225.80299377441406,225.80299377441406,20459000,0.012905623245084596,290.88577957667843,0.79,0.00048967
225.73599243164062,227.4040069580078,223.92999267578125,225.87399291992188,225.87399291992188,17752400,0.0003144296021988513,290.71037802994437,0.79,0.00048967
224.1540069580078,225.96800231933594,223.1790008544922,224.95199584960938,224.95199584960938,18056500,0.0027994806989151133,290.3829574682777,0.79,0.00050753
222.87899780273438,229.46400451660156,222.83900451660156,228.48899841308594,228.48899841308594,23378400,0.02516141704278896,289.9224907572579,0.79,0.00050753
228.53799438476562,230.95399475097656,227.9290008544922,229.04800415039062,229.04800415039062,28353100,0.002446532398439949,289.6644508699446,0.79,0.00050753
228.9949951171875,229.78199768066406,228.00999450683594,228.80299377441406,228.80299377441406,15904800,-0.0010696900716746782,289.52007650346223,0.79,0.00050753
228.85499572753906,230.28700256347656,228.76699829101562,229.7050018310547,229.7050018310547,14416000,0.003942291321283875,289.39174237364165,0.79,0.00050753
229.7050018310547,231.0570068359375,229.31300354003906,229.98199462890625,229.98199462890625,14017700,0.0012058631533644615,289.2680576338561,0.79,0.00050753
233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,236.822998046875,19912100,0.014044517667339163,288.9023654759054,0.79,0.00050753
236.76499938964844,251.74200439453125,236.1219940185547,250.89500427246094,250.89500427246094,41612000,0.05941993109470145,288.67046981551954,0.79,0.00050753
250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,249.28399658203125,43858400,-0.006421043316909625,288.418805110981,0.79,0.00050753
249.42799377441406,252.10800170898438,244.1269989013672,249.0070037841797,249.0070037841797,30980200,-0.001111153550366062,288.2417219821251,0.79,0.00050753
249.04299926757812,250.9770050048828,243.78700256347656,244.6060028076172,244.6060028076172,23965300,-0.017674205583297353,288.09058010643844,0.79,0.00050753
243.968994140625,247.91700744628906,243.7790069580078,246.99000549316406,246.99000549316406,17692500,0.01248649380995226,287.79223687877374,0.79,0.00050753
246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,244.29600524902344,15108700,-0.010907324929045337,287.69812614584964,0.79,0.00050753
244.28199768066406,244.34100341796875,240.51499938964844,240.51499938964844,240.51499938964844,17344900,-0.01547714976149872,287.58121886993075,0.79,0.00050753
240.36500549316406,243.33200073242188,240.36500549316406,242.7989959716797,242.7989959716797,16133100,0.009496275025787648,287.4782498069883,0.79,0.00050753
242.60400390625,243.74899291992188,241.55299377441406,243.593994140625,243.593994140625,13983500,0.0032743058337771913,287.3909640787952,0.79,0.00050753
248.7209930419922,257.1730041503906,248.58099365234375,257.0639953613281,257.0639953613281,34742900,0.032339911582594416,287.05572930501506,0.79,0.00050753
257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,263.0719909667969,44533800,0.023371595065360795,286.90624876403655,0.79,0.00050753
263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,258.6210021972656,27029800,-0.01691928035810175,286.79965272862876,0.62,0.00050753
258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,255.41200256347656,21551900,-0.012408116922156931,286.70561988235966,0.62,0.00050753
255.45899963378906,257.0769958496094,253.5050048828125,256.33599853515625,256.33599853515625,19033800,0.0036176685606230663,286.6254792905614,0.62,0.00050753
271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,269.0299987792969,49154800,-0.010602640054006462,286.3637143240937,0.62,0.00050753
269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,266.2070007324219,28857600,-0.010493246328231565,286.28458280289385,0.62,0.00050753
265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,270.7850036621094,36980200,0.017197154534223102,286.20699751755257,0.62,0.00050753
270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,269.2279968261719,40301200,-0.005749974388834178,286.1148767404325,0.62,0.00050753
